식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
872676,테판현,전라북도 전주시 덕진구 만성북1길 22,전라북도 전주시 덕진구 만성동 1350-6,35.8496761,127.0761534,063-211-0102,,일반음식점,"""테판현""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",신규
883480,해피로피씨,전라북도 전주시 덕진구 시천로 17,전라북도 전주시 덕진구 송천동1가 626-75,35.8607694,127.1144971,,,휴게음식점,"""해피로피씨""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",신규
874903,복길네식당 전주3호점,전라북도 전주시 덕진구 건산로 40,전라북도 전주시 덕진구 진북동 347-1,35.8331116,127.1417537,,,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""복길네식당(전주3호점)""을 추천합니다!",신규
875036,파운데이 롯데백화점전주점,전라북도 전주시 완산구 온고을로 2,전라북도 전주시 완산구 서신동 971,35.8345049,127.1218933,063-289-2677,,제과점영업,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""파운데이(롯데백화점전주점)""를 추천합니다!",신규
877701,역전뚝배기짬뽕 중화산점,전라북도 전주시 완산구 중화산로 57,전라북도 전주시 완산구 중화산동2가 401-7,35.8156484,127.1180133,063-222-7686,,일반음식점,"""역전뚝배기짬뽕(중화산점)""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",신규
877656,아이갓에브리띵삼천도서관점,전라북도 전주시 완산구 용리로 107,전라북도 전주시 완산구 삼천동1가 182-1 삼천도서관,35.7989548,127.1216953,,,휴게음식점,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""아이갓에브리띵삼천도서관점""을 추천합니다!",신규
877652,솔솔커피 신시가지점,전라북도 전주시 완산구 홍산남로 73,전라북도 전주시 완산구 효자동3가 1539-2,35.8160091,127.1099879,063-236-1358,,휴게음식점,"""솔솔커피(신시가지점)""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다! 배달 가능한 매장입니다.",신규
877643,떡볶이참잘하는집전주인후점,,전라북도 전주시 덕진구 안골4,0,0,,,일반음식점,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""떡볶이참잘하는집전주인후점""을 추천합니다!",신규
877626,점순이호떡 인후점,전라북도 전주시 덕진구 견훤로 265,전라북도 전주시 덕진구 인후동1가 456-10,35.8351362,127.1570419,,,휴게음식점,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""점순이호떡(인후점)""을 추천합니다! 무선 인터넷이 있는 매장입니다.",신규
877620,올스타피자 전주송천점,전라북도 전주시 덕진구 송천3길 59,전라북도 전주시 덕진구 송천동1가 873,35.8597737,127.115107,063-251-5535,,일반음식점,"""올스타피자(전주송천점)""는 전라북도 전주시에 있습니다. 주차공간이 있는 매장입니다.",신규
877269,자담치킨 전주신시가지점,전라북도 전주시 완산구 우전로 201,전라북도 전주시 완산구 효자동2가 1252-5,35.8125693,127.1016905,063-236-1003,,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""자담치킨(전주신시가지점)""을 추천합니다. 무선 인터넷이 있는 매장입니다.",신규
877240,DT푸드(디티푸드),전라북도 전주시 완산구 신봉로 30,전라북도 전주시 완산구 효자동1가 625-9,35.8102351,127.1180805,,,일반음식점,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""DT푸드(디티푸드)""를 추천합니다!",신규
876899,스파게티스토리 송천점,전라북도 전주시 덕진구 솔내로 130,전라북도 전주시 덕진구 송천동1가 104-5,35.8616274,127.1269491,063-277-0428,,일반음식점,"전라북도 전주시에 가신다면 ""스파게티스토리(송천점)""에 방문해보세요~",신규
876779,진안무드기,전라북도 전주시 완산구 선너머로 4,전라북도 전주시 완산구 중화산동2가 186-3,35.8163111,127.1251899,,,일반음식점,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""진안무드기""를 추천합니다!",신규
876683,막이오름 전주 객리단길점,전라북도 전주시 완산구 전주객사2길 59,전라북도 전주시 완산구 다가동4가 80-1,35.8192563,127.1400505,070-7543-9175,,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""막이오름(전주 객리단길점)""을 추천합니다. 남녀 화장실이 구분되어 있는 매장입니다. 무선 인터넷이 있는 매장입니다.",신규
876524,오또,전라북도 전주시 덕진구 건지로 10-8,전라북도 전주시 덕진구 금암동 1595-4,35.8446441,127.1435124,063-232-5661,,휴게음식점,"""오또""는 전라북도 전주시에 있습니다. 남녀 화장실이 구분되어 있는 매장입니다. 무선 인터넷이 있는 매장입니다.",신규
876469,스위트오븐,전라북도 전주시 덕진구 사근1길 10,전라북도 전주시 덕진구 송천동2가 175-52,35.8664095,127.128096,,,제과점영업,"전라북도 전주시에서 맛집을 찾으신다면 ""스위트오븐""을 추천합니다. 주차공간, 무선 인터넷이 있는 매장입니다.",신규
874940,누들보쌈 배달만족 전주효자점,전라북도 전주시 완산구 효자로 161,전라북도 전주시 완산구 효자동3가 1693-5,35.819445,127.1025861,063-226-0122,,일반음식점,"""누들보쌈 배달만족(전주효자점)""은 전라북도 전주시에 있습니다.",신규
876412,광진식당 전주중인동점,,전라북도 전주시 완산구 중인동 531-1,35.7668592,127.0968775,,,일반음식점,"전라북도 전주시에 가신다면 ""광진식당(전주중인동점)""에 방문해보세요~",신규
876306,쪽갈비는맛있닭,전라북도 전주시 덕진구 전주천동로 416,전라북도 전주시 덕진구 진북동 1154-1,35.8308333,127.1287529,063-251-2826,,일반음식점,"전라북도 전주시에 가신다면 ""쪽갈비는맛있닭""에 방문해보세요~",신규
876259,곡주마을,전라북도 전주시 완산구 거마산로 8,전라북도 전주시 완산구 삼천동1가 628,35.796781,127.122399,063-227-4994,,일반음식점,"""곡주마을""은 전라북도 전주시에 있습니다.",신규
876062,우리할매떡볶이 전주혁신점,전라북도 전주시 덕진구 오공로 43-17,전라북도 전주시 덕진구 중동 776-14,35.8376997,127.059958,063-228-9695,,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""우리할매떡볶이(전주혁신점)""를 추천합니다. 배달 가능한 매장입니다. 주차공간이 있는 매장입니다.",신규
876032,화덕호떡,전라북도 전주시 완산구 거마서로 61,전라북도 전주시 완산구 삼천동1가 614-1,35.7979976,127.1193336,,,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""화덕호떡""을 방문해보세요!",신규
876024,제이비푸드,전라북도 전주시 덕진구 매봉로 37,전라북도 전주시 덕진구 금암동 1587-43,35.841331,127.1408446,,,일반음식점,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""제이비푸드""를 추천합니다!",신규
875979,현대식당,전라북도 전주시 완산구 전주객사5길 99,전라북도 전주시 완산구 고사동 227-5,35.8225472,127.1440654,,,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""현대식당""을 방문해보세요!",신규
875834,더맨,전라북도 전주시 덕진구 건지3길 10,전라북도 전주시 덕진구 인후동2가 1531-22,35.8450544,127.144188,,,일반음식점,"""더맨""은 전라북도 전주시에 있습니다.",신규
875758,손이가,전라북도 전주시 완산구 효동3길 18,전라북도 전주시 완산구 효자동1가 103-8,35.8050318,127.1288852,,,휴게음식점,"""손이가""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",신규
875719,미과당,전라북도 전주시 완산구 화산천변로 19,전라북도 전주시 완산구 중화산동2가 751-4,35.8207762,127.1159623,,,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""미과당""을 추천합니다! 배달 가능한 매장입니다.",신규
875629,신쭈꾸미 전주점,전라북도 전주시 덕진구 세병1길 32,전라북도 전주시 덕진구 송천동2가 1327-4,35.8735261,127.1269753,063-255-5072,,일반음식점,"""신쭈꾸미(전주점)""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간이 있는 매장입니다.",신규
875405,류가중식,전라북도 전주시 덕진구 세병1길 36,전라북도 전주시 덕진구 송천동2가 1327-6,35.8736866,127.127395,070-7543-6967,,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""류가중식""을 추천합니다. 남녀 화장실이 구분되어 있는 매장입니다. 주차공간이 있는 매장입니다.",신규
875344,고기반햄반김치찌개 전주효자점,전라북도 전주시 완산구 문학대4길 32-4,전라북도 전주시 완산구 효자동3가 1618-3,35.8264701,127.1052362,063-223-0582,,휴게음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""고기반햄반김치찌개(전주효자점)""에 가보시는 건 어떨까요? 배달 가능한 매장입니다.",신규
875092,초밥만 전주점,전라북도 전주시 완산구 홍산1길 7,전라북도 전주시 완산구 효자동2가 1157-4,35.8141875,127.108357,063-225-2918,,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""초밥만(전주점)""을 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 무선 인터넷이 있는 매장입니다.",신규
876314,현장함바집,,전라북도 전주시 완산구 삼천동3가 921,35.7955036,127.070175,,,일반음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""현장함바집""에 가보시는 건 어떨까요?",신규
947195,티나따숨플러스,전라북도 전주시 완산구 메너머1길 18,전라북도 전주시 완산구 중화산동2가 574-8,35.8210782,127.1208216,,,휴게음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""티나따숨플러스""를 추천합니다.",신규
883487,기브앤케이크,전라북도 전주시 완산구 배학2길 11,전라북도 전주시 완산구 효자동3가 1682-7,35.819125,127.098094,063-222-8581,,휴게음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""기브앤케이크""를 추천합니다. 주차공간, 무선 인터넷이 있는 매장입니다.",신규
883985,몽유도,전라북도 전주시 완산구 전주객사2길 37,전라북도 전주시 완산구 다가동3가 6-1,35.8184062,127.1404981,063-285-5300,,일반음식점,"전라북도 전주시에 가신다면 ""몽유도""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 남녀 화장실이 구분되어 있는 매장입니다.",신규
944434,오꾸꼬 여의점,전라북도 전주시 덕진구 쪽구름3길 47,전라북도 전주시 덕진구 여의동2가 664-43,35.8731373,127.080785,063-212-9227,,일반음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""오꾸꼬(여의점)""를 추천합니다. 주차공간, 무선 인터넷이 있는 매장입니다.",신규
944429,셈프레수제연구소,전라북도 전주시 완산구 문학대6길 20,전라북도 전주시 완산구 효자동3가 1612-1 VIP빌,35.8283314,127.1039253,,,휴게음식점,"전라북도 전주시에서 맛집을 찾으신다면 ""셈프레수제연구소""를 추천합니다.",신규
944406,황금코다리 전주혁신점,전라북도 전주시 덕진구 중동로 104-10,전라북도 전주시 덕진구 장동 1093-4,35.8429625,127.0645417,063-211-0942,,일반음식점,"""황금코다리(전주혁신점)""는 전라북도 전주시에 있습니다. 주차공간이 있는 매장입니다.",신규
944396,착한꼬마김밥,전라북도 전주시 덕진구 백석로 147,전라북도 전주시 덕진구 송천동2가 1300,35.8799915,127.1343885,063-276-0600,,일반음식점,"""착한꼬마김밥""은 전라북도 전주시에 있습니다. 배달 가능한 매장입니다.",신규
944362,낭만마라,전라북도 전주시 덕진구 오공로 43-7,전라북도 전주시 덕진구 중동 776-11,35.83695,127.0599578,063-223-1400,,일반음식점,"전라북도 전주시에서 어디를 갈지 고민이라면! ""낭만마라""에 가보시는 건 어떨까요? 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 무선 인터넷이 있는 매장입니다.",신규
944340,왓더그레이,전라북도 전주시 완산구 전주객사3길 94,전라북도 전주시 완산구 고사동 300-2,35.8213564,127.1414332,,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""왓더그레이""를 추천합니다!",신규
944336,아가푸드,전라북도 전주시 덕진구 만성로 9,전라북도 전주시 덕진구 만성동 1176-6,35.8332639,127.0703619,,,일반음식점,"전라북도 전주시에서 식당을 찾으신다면? ""아가푸드""를 방문해보세요!",신규
